merk,model,bouwjaar,type_auto,brandstof,transmissie,vermogen,prijs
honda,fit,2011.0,hatchback,hybrid,automaat,130.0,8500.0
hyundai,sonata,2012.0,sedan,benzine,automaat,185.0,17249.0
ford,fusion,2012.0,universal,benzine,automaat,79.0,17249.0
ford,transit,2007.0,microbus,diesel,schakel,131.0,23521.0
hyundai,santa fe,2013.0,jeep,diesel,automaat,194.0,33409.0
hyundai,tucson,2016.0,jeep,diesel,automaat,114.0,36564.0
toyota,prius,2012.0,hatchback,hybrid,automaat,134.0,13172.0
chevrolet,cruze,2016.0,sedan,benzine,automaat,153.0,15681.0
chevrolet,malibu,2014.0,sedan,diesel,automaat,160.0,17719.0
lexus,is 250,2009.0,sedan,benzine,automaat,204.0,23602.0
hyundai,elantra,2013.0,sedan,benzine,automaat,122.0,470.0
opel,astra,2002.0,hatchback,benzine,schakel,110.0,5645.0
hyundai,santa fe,2019.0,jeep,diesel,automaat,262.0,80074.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,28225.0
chevrolet,lacetti,2009.0,sedan,diesel,automaat,119.0,11992.0
nissan,x-trail,2004.0,jeep,diesel,automaat,136.0,13172.0
toyota,prius c,2017.0,hatchback,hybrid,automaat,99.0,25089.0
ford,fusion,2014.0,sedan,benzine,automaat,188.0,19444.0
subaru,forester,2018.0,sedan,benzine,automaat,148.0,10663.0
ford,fusion,2010.0,sedan,benzine,automaat,89.0,2822.0
chrysler,300,2006.0,sedan,benzine,automaat,292.0,7840.0
subaru,outback,2018.0,hatchback,benzine,automaat,173.0,282.0
mercedes-benz,cls 350,2012.0,sedan,diesel,automaat,299.0,65858.0
toyota,highlander,2014.0,jeep,hybrid,automaat,295.0,73698.0
ford,fusion,2015.0,sedan,benzine,automaat,188.0,11447.0
hyundai,sonata,2018.0,sedan,benzine,automaat,185.0,62697.0
hyundai,elantra,2013.0,sedan,benzine,automaat,122.0,188.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,627.0
toyota,prius,2017.0,sedan,hybrid,automaat,98.0,33556.0
skoda,octavia,2009.0,sedan,benzine,schakel,122.0,8154.0
chevrolet,orlando,2012.0,jeep,diesel,automaat,139.0,17449.0
chevrolet,impala,2014.0,sedan,benzine,automaat,197.0,392.0
honda,cr-v,2002.0,jeep,benzine,automaat,148.0,7997.0
toyota,camry,2019.0,sedan,benzine,automaat,203.0,6429.0
toyota,prius c,2012.0,hatchback,hybrid,automaat,99.0,18817.0
hyundai,elantra gt,2013.0,hatchback,diesel,automaat,173.0,19444.0
hyundai,santa fe,2013.0,jeep,diesel,automaat,194.0,39226.0
hyundai,santa fe,2016.0,jeep,diesel,automaat,197.0,37564.0
ford,escape,2012.0,jeep,hybrid,automaat,179.0,784.0
subaru,xv,2014.0,jeep,hybrid,automaat,145.0,12074.0
chevrolet,sonic,2013.0,hatchback,benzine,schakel,138.0,12544.0
ford,fusion,2018.0,sedan,hybrid,automaat,188.0,10192.0
honda,pilot,2016.0,jeep,benzine,automaat,280.0,251.0
nissan,murano,2012.0,jeep,benzine,automaat,260.0,21639.0
toyota,camry,2013.0,sedan,hybrid,automaat,203.0,17562.0
hyundai,sonata,2018.0,sedan,benzine,automaat,185.0,65052.0
toyota,venza,2011.0,jeep,benzine,automaat,181.0,7213.0
hyundai,genesis,2016.0,coupe,benzine,automaat,311.0,49143.0
mercedes-benz,c 300,2010.0,sedan,benzine,automaat,258.0,21953.0
toyota,corolla,2014.0,sedan,benzine,automaat,132.0,15053.0
chevrolet,cruze,2015.0,sedan,benzine,automaat,153.0,19444.0
toyota,camry,2014.0,sedan,benzine,automaat,203.0,10506.0
honda,civic,2015.0,sedan,benzine,automaat,174.0,5018.0
hyundai,tucson,2011.0,jeep,diesel,automaat,175.0,17948.0
ford,fiesta,2012.0,hatchback,benzine,automaat,81.0,13172.0
honda,civic,2008.0,coupe,benzine,automaat,174.0,12544.0
honda,fit,2012.0,hatchback,hybrid,automaat,130.0,8154.0
ford,escape,2011.0,jeep,benzine,automaat,179.0,9095.0
ford,transit,1998.0,goods wagon,diesel,schakel,131.0,9408.0
ford,fusion,2017.0,sedan,benzine,automaat,188.0,21482.0
chevrolet,cruze,2012.0,sedan,benzine,automaat,122.0,15053.0
mercedes-benz,e 350,2010.0,sedan,benzine,automaat,299.0,21326.0
kia,optima,2014.0,sedan,benzine,automaat,134.0,16621.0
chevrolet,spark,2013.0,hatchback,benzine,automaat,80.0,3293.0
ford,transit,2000.0,microbus,diesel,schakel,131.0,11604.0
toyota,camry,2012.0,sedan,benzine,automaat,203.0,24148.0
ford,fiesta,1998.0,sedan,benzine,schakel,125.0,2195.0
toyota,corolla,2020.0,sedan,hybrid,automaat,132.0,6899.0
chevrolet,camaro,2012.0,coupe,benzine,automaat,426.0,22894.0
hyundai,ix35,2014.0,jeep,diesel,automaat,114.0,51746.0
nissan,serena,2011.0,minivan,benzine,automaat,124.0,10349.0
hyundai,elantra gt,2013.0,hatchback,benzine,automaat,173.0,21953.0
hyundai,santa fe,2014.0,jeep,diesel,automaat,194.0,45160.0
toyota,prius,2012.0,hatchback,hybrid,automaat,134.0,10663.0
ford,transit,2004.0,microbus,benzine,schakel,131.0,10000.0
chevrolet,suburban,2019.0,sedan,benzine,automaat,355.0,28225.0
toyota,prius,2005.0,sedan,hybrid,automaat,76.0,10036.0
ford,transit,2008.0,microbus,diesel,schakel,131.0,19444.0
audi,a4,2013.0,sedan,benzine,automaat,190.0,29793.0
hyundai,i30,2008.0,sedan,benzine,automaat,115.0,10976.0
mercedes-benz,c 300,2016.0,sedan,benzine,automaat,258.0,7213.0
toyota,camry,2010.0,sedan,hybrid,automaat,203.0,18817.0
kia,picanto,2012.0,sedan,benzine,automaat,67.0,8311.0
honda,civic,2018.0,hatchback,benzine,automaat,174.0,78829.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,13015.0
honda,civic,2012.0,jeep,hybrid,automaat,140.0,2352.0
bmw,x5,2015.0,jeep,benzine,automaat,258.0,75266.0
toyota,prius,2013.0,sedan,hybrid,automaat,134.0,22894.0
audi,a4,2012.0,sedan,benzine,automaat,141.0,2666.0
hyundai,santa fe,2014.0,jeep,diesel,automaat,194.0,54458.0
toyota,prius c,2012.0,hatchback,benzine,automaat,99.0,21326.0
kia,optima,2012.0,sedan,benzine,automaat,134.0,15053.0
bmw,m3,2002.0,coupe,benzine,schakel,343.0,19800.0
volkswagen,jetta,2017.0,sedan,benzine,schakel,123.0,22400.0
ssangyong,korando,2016.0,jeep,diesel,automaat,176.0,27654.0
hyundai,santa fe,2013.0,jeep,diesel,automaat,194.0,46919.0
honda,fit,2013.0,hatchback,hybrid,automaat,130.0,5134.0
toyota,prius,2016.0,sedan,hybrid,automaat,98.0,32615.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,27911.0
hyundai,accent,2015.0,sedan,diesel,automaat,137.0,17038.0
volkswagen,passat,2014.0,sedan,benzine,automaat,138.0,19130.0
toyota,camry,2010.0,sedan,hybrid,automaat,203.0,15524.0
hyundai,veloster,2014.0,sedan,benzine,automaat,201.0,2430.0
nissan,altima,2015.0,sedan,benzine,automaat,188.0,25089.0
opel,astra,1998.0,goods wagon,diesel,schakel,110.0,6586.0
mercedes-benz,c 180,1995.0,sedan,benzine,schakel,156.0,3400.0
ford,transit,2006.0,goods wagon,diesel,schakel,131.0,30577.0
kia,optima,2012.0,sedan,hybrid,automaat,134.0,706.0
toyota,land cruiser,2016.0,jeep,benzine,automaat,177.0,600.0
toyota,camry,2013.0,sedan,benzine,automaat,203.0,13877.0
honda,fit,2005.0,sedan,benzine,automaat,130.0,7527.0
toyota,highlander,2012.0,jeep,hybrid,automaat,295.0,46728.0
hyundai,elantra,2013.0,sedan,benzine,automaat,122.0,18679.0
toyota,land cruiser,2004.0,jeep,diesel,schakel,161.0,27284.0
kia,optima,2013.0,sedan,benzine,automaat,134.0,24462.0
hyundai,elantra gt,2013.0,hatchback,benzine,automaat,173.0,11227.0
ford,fusion,2017.0,sedan,benzine,automaat,188.0,392.0
subaru,legacy,2002.0,sedan,benzine,automaat,175.0,3763.0
toyota,prius,2011.0,hatchback,hybrid,automaat,134.0,16400.0
ford,transit,2006.0,microbus,diesel,schakel,131.0,16308.0
ford,fusion,2014.0,sedan,hybrid,automaat,188.0,1019.0
chevrolet,lacetti,2009.0,sedan,benzine,automaat,119.0,10092.0
volkswagen,touareg,2004.0,jeep,benzine,automaat,172.0,13000.0
chevrolet,cruze,2013.0,sedan,benzine,automaat,153.0,4077.0
ssangyong,korando,2013.0,jeep,diesel,automaat,147.0,24709.0
honda,fit,2009.0,hatchback,benzine,automaat,130.0,10036.0
nissan,versa,2014.0,hatchback,benzine,automaat,109.0,10976.0
honda,civic,2015.0,sedan,benzine,automaat,174.0,44047.0
hyundai,sonata,2015.0,sedan,benzine,automaat,185.0,20382.0
hyundai,santa fe,2016.0,jeep,diesel,automaat,197.0,42717.0
kia,sorento,2007.0,jeep,diesel,automaat,188.0,5645.0
hyundai,santa fe,2013.0,jeep,benzine,automaat,194.0,2901.0
volkswagen,passat,2013.0,sedan,benzine,automaat,138.0,18817.0
hyundai,genesis,2013.0,coupe,benzine,automaat,311.0,549.0
hyundai,santa fe,2015.0,jeep,benzine,automaat,194.0,941.0
honda,fit,2012.0,sedan,hybrid,automaat,130.0,50.0
hyundai,tucson,2016.0,jeep,diesel,automaat,114.0,32409.0
hyundai,tucson,2010.0,jeep,diesel,automaat,175.0,15423.0
hyundai,tucson,2012.0,jeep,diesel,automaat,175.0,26927.0
volkswagen,golf,2010.0,hatchback,benzine,automaat,123.0,13172.0
chevrolet,cruze,2015.0,sedan,benzine,automaat,153.0,17249.0
mercedes-benz,c 180,1999.0,sedan,diesel,schakel,156.0,7683.0
chevrolet,cruze,2012.0,sedan,benzine,automaat,122.0,6272.0
chevrolet,volt,2012.0,hatchback,benzine,automaat,149.0,21639.0
toyota,camry,2017.0,sedan,benzine,automaat,203.0,14583.0
hyundai,tucson,2011.0,jeep,diesel,automaat,175.0,24415.0
ford,escape,2015.0,jeep,benzine,automaat,179.0,28225.0
hyundai,genesis,2010.0,sedan,benzine,automaat,311.0,17484.0
subaru,forester,2015.0,jeep,benzine,automaat,146.0,10663.0
suzuki,swift,2019.0,hatchback,benzine,automaat,129.0,45009.0
opel,astra,1992.0,sedan,benzine,automaat,110.0,3700.0
hyundai,elantra,2015.0,sedan,diesel,automaat,122.0,27654.0
audi,q7,2015.0,jeep,benzine,automaat,242.0,549.0
ssangyong,korando,2014.0,jeep,diesel,automaat,147.0,25591.0
ssangyong,rexton,2007.0,jeep,diesel,automaat,165.0,6115.0
toyota,camry,2015.0,sedan,benzine,automaat,203.0,392.0
gmc,terrain,2018.0,sedan,benzine,automaat,182.0,9879.0
toyota,prius,2010.0,sedan,hybrid,automaat,134.0,14426.0
toyota,camry,2011.0,sedan,hybrid,automaat,203.0,9408.0
toyota,prius,2008.0,hatchback,hybrid,automaat,76.0,125.0
nissan,versa,2017.0,sedan,benzine,automaat,109.0,10976.0
honda,insight,2010.0,hatchback,hybrid,automaat,87.0,3920.0
ford,fusion,2014.0,sedan,benzine,automaat,188.0,11917.0
jeep,wrangler,2013.0,jeep,benzine,schakel,272.0,47042.0
toyota,prius,2007.0,hatchback,hybrid,automaat,76.0,13799.0
hyundai,tucson,2017.0,jeep,benzine,automaat,130.0,51689.0
hyundai,elantra,2010.0,sedan,benzine,automaat,122.0,15132.0
kia,optima,2016.0,sedan,benzine,automaat,139.0,22894.0
ford,mustang,2014.0,coupe,benzine,automaat,449.0,58391.0
nissan,pathfinder,2006.0,jeep,diesel,schakel,174.0,21326.0
mercedes-benz,c 300,2017.0,sedan,benzine,automaat,258.0,65858.0
toyota,camry,2007.0,sedan,hybrid,automaat,203.0,10976.0
honda,civic,2005.0,hatchback,benzine,automaat,108.0,8154.0
kia,optima,2017.0,sedan,benzine,automaat,139.0,21639.0
bmw,x5,2010.0,jeep,diesel,automaat,245.0,50178.0
opel,astra,2007.0,hatchback,benzine,schakel,110.0,7840.0
volkswagen,passat,2013.0,sedan,benzine,automaat,138.0,18503.0
hyundai,santa fe,2012.0,jeep,diesel,automaat,194.0,28909.0
toyota,prius,2006.0,sedan,hybrid,automaat,76.0,30.0
ford,explorer,2017.0,jeep,benzine,automaat,363.0,93371.0
toyota,prius,2010.0,hatchback,hybrid,automaat,134.0,12388.0
volkswagen,jetta,2006.0,sedan,benzine,schakel,103.0,11290.0
chevrolet,volt,2011.0,hatchback,hybrid,automaat,149.0,22580.0
jeep,compass,2013.0,jeep,benzine,automaat,168.0,30185.0
hyundai,tucson,2016.0,jeep,diesel,automaat,114.0,33236.0
chevrolet,captiva,2013.0,jeep,diesel,automaat,181.0,20347.0
hyundai,tucson,2014.0,jeep,diesel,automaat,175.0,24183.0
jaguar,xf,2013.0,sedan,benzine,automaat,197.0,5959.0
hyundai,sonata,2013.0,sedan,benzine,automaat,185.0,15367.0
mercedes-benz,c 180,2001.0,sedan,benzine,schakel,156.0,10976.0
hyundai,elantra,2015.0,sedan,benzine,automaat,122.0,1490.0
kia,optima,2015.0,sedan,benzine,automaat,134.0,18660.0
nissan,juke,2014.0,jeep,benzine,automaat,109.0,21953.0
toyota,yaris,2017.0,hatchback,benzine,automaat,99.0,3450.0
toyota,camry,2014.0,sedan,benzine,automaat,203.0,1646.0
land rover,range rover,2003.0,jeep,benzine,automaat,174.0,14113.0
chevrolet,cruze,2010.0,sedan,benzine,automaat,153.0,6272.0
honda,cr-v,2018.0,sedan,benzine,automaat,118.0,20698.0
bmw,x5,2016.0,jeep,benzine,automaat,258.0,5018.0
toyota,tacoma,2009.0,pickup,benzine,automaat,278.0,392.0
hyundai,elantra,2012.0,sedan,benzine,automaat,122.0,1254.0
hyundai,elantra,2015.0,sedan,benzine,automaat,122.0,3450.0
hyundai,elantra,2014.0,hatchback,benzine,automaat,122.0,47.0
ssangyong,rexton,2014.0,jeep,diesel,automaat,153.0,43576.0
bmw,x6,2009.0,jeep,benzine,automaat,286.0,42337.0
fiat,500,2014.0,jeep,benzine,automaat,69.0,1725.0
toyota,camry,2018.0,sedan,benzine,automaat,203.0,53000.0
hyundai,santa fe,2014.0,jeep,diesel,automaat,194.0,41547.0
hyundai,genesis,2011.0,coupe,benzine,automaat,311.0,16549.0
toyota,prius,2012.0,sedan,hybrid,automaat,134.0,18814.0
toyota,venza,2010.0,jeep,benzine,automaat,181.0,1725.0
hyundai,santa fe,2013.0,jeep,diesel,automaat,194.0,32412.0
ssangyong,korando,2012.0,jeep,diesel,automaat,173.0,24092.0
toyota,prius,2008.0,sedan,hybrid,automaat,76.0,8938.0
toyota,prius,2007.0,sedan,hybrid,automaat,76.0,13485.0
hyundai,tucson,2010.0,jeep,diesel,automaat,175.0,25889.0
chevrolet,cruze,2013.0,sedan,benzine,automaat,153.0,18519.0
chevrolet,cruze,2014.0,sedan,benzine,automaat,153.0,10000.0
mazda,cx-5,2014.0,jeep,benzine,automaat,148.0,28539.0
hyundai,elantra,2014.0,sedan,benzine,automaat,122.0,16308.0
honda,fit,2011.0,hatchback,hybrid,automaat,130.0,8467.0
toyota,prius,2007.0,sedan,hybrid,automaat,76.0,10036.0
toyota,camry,2017.0,sedan,hybrid,automaat,203.0,862.0
toyota,camry,2018.0,sedan,benzine,automaat,203.0,40769.0
ford,focus,2015.0,sedan,benzine,schakel,118.0,12544.0
chevrolet,captiva,2013.0,jeep,diesel,automaat,181.0,26017.0
hyundai,sonata,2015.0,sedan,benzine,automaat,185.0,57698.0
honda,fit,2014.0,hatchback,benzine,automaat,130.0,28592.0
fiat,500l,2014.0,jeep,benzine,automaat,95.0,17249.0
honda,fit,2005.0,hatchback,benzine,automaat,130.0,40.0
cadillac,srx,2012.0,jeep,benzine,automaat,308.0,392.0
maserati,ghibli,2016.0,sedan,benzine,automaat,271.0,314.0
chevrolet,captiva,2013.0,jeep,diesel,automaat,181.0,32973.0
toyota,camry,2009.0,sedan,hybrid,automaat,203.0,18189.0
porsche,cayenne,2015.0,jeep,hybrid,automaat,262.0,470.0
toyota,camry,2019.0,sedan,benzine,automaat,203.0,46101.0
toyota,camry,2011.0,sedan,hybrid,automaat,203.0,20385.0
hyundai,sonata,2016.0,sedan,benzine,automaat,185.0,44134.0
hyundai,elantra,2017.0,sedan,benzine,automaat,122.0,26657.0
honda,fit,2013.0,hatchback,hybrid,automaat,130.0,11290.0
suzuki,grand vitara,2002.0,jeep,benzine,schakel,116.5,7213.0
toyota,camry,2008.0,sedan,hybrid,automaat,203.0,20698.0
toyota,camry,2016.0,jeep,hybrid,automaat,203.0,3763.0
hyundai,sonata,2013.0,sedan,hybrid,automaat,185.0,706.0
mitsubishi,outlander,2015.0,jeep,benzine,automaat,119.0,26343.0
nissan,pathfinder,2001.0,jeep,diesel,schakel,284.0,13485.0
volkswagen,jetta,2005.0,sedan,benzine,automaat,143.0,10976.0
ford,transit connect,2009.0,goods wagon,diesel,schakel,101.0,10500.0
toyota,prius,2012.0,hatchback,hybrid,automaat,134.0,20071.0
honda,fit,2012.0,hatchback,hybrid,automaat,130.0,6272.0
chevrolet,cruze,2012.0,sedan,benzine,automaat,122.0,14426.0
hyundai,azera,2013.0,sedan,benzine,automaat,293.0,26657.0
opel,astra,1998.0,universal,benzine,schakel,110.0,6899.0
volkswagen,jetta,2014.0,sedan,diesel,automaat,108.0,627.0
toyota,camry,2014.0,sedan,benzine,automaat,203.0,15681.0
hyundai,tucson,2014.0,jeep,diesel,automaat,175.0,32245.0
honda,fit,2018.0,hatchback,benzine,automaat,130.0,21683.0
hyundai,elantra,2012.0,sedan,benzine,automaat,122.0,17876.0
ford,transit,1986.0,microbus,diesel,schakel,131.0,3450.0
toyota,tacoma,2014.0,jeep,benzine,automaat,278.0,3763.0
toyota,prius,2014.0,sedan,hybrid,automaat,134.0,21953.0
hyundai,santa fe,2014.0,jeep,benzine,automaat,194.0,35438.0
nissan,micra,2000.0,coupe,benzine,schakel,56.5,4547.0
toyota,camry,2016.0,sedan,benzine,automaat,203.0,2195.0
ford,fiesta,2011.0,sedan,benzine,automaat,81.0,9722.0
hyundai,elantra,2013.0,sedan,benzine,automaat,122.0,15994.0
hyundai,genesis,2010.0,coupe,benzine,automaat,311.0,13796.0
toyota,prius,2010.0,sedan,benzine,automaat,134.0,14426.0
hyundai,santa fe,2010.0,jeep,diesel,automaat,194.0,14583.0
ford,transit,2000.0,microbus,diesel,schakel,131.0,8467.0
ford,fiesta,2015.0,sedan,benzine,automaat,81.0,6272.0
lincoln,mkz,2015.0,sedan,hybrid,automaat,245.0,470.0
chevrolet,malibu,2013.0,sedan,benzine,automaat,160.0,22567.0
mercedes-benz,c 180,1996.0,sedan,diesel,schakel,156.0,5959.0
honda,fit,2015.0,hatchback,benzine,automaat,130.0,13310.0
mitsubishi,grandis,2004.0,minivan,diesel,automaat,162.0,7213.0
audi,q7,2010.0,jeep,diesel,automaat,242.0,49550.0
toyota,prius,2015.0,hatchback,hybrid,automaat,134.0,25086.0
chevrolet,cruze,2012.0,sedan,benzine,schakel,122.0,12544.0
hyundai,tucson,2014.0,jeep,diesel,automaat,175.0,25597.0
porsche,cayenne,2008.0,jeep,benzine,automaat,405.0,23521.0
hyundai,genesis,2010.0,coupe,benzine,automaat,311.0,10349.0
ssangyong,rexton,2007.0,jeep,diesel,automaat,165.0,6272.0
toyota,prius,2008.0,sedan,benzine,automaat,76.0,12544.0
volkswagen,jetta,1999.0,sedan,diesel,schakel,170.0,6272.0
ford,mustang,2011.0,coupe,benzine,automaat,449.0,29075.0
opel,astra,1999.0,universal,benzine,schakel,110.0,8154.0
ford,transit,1996.0,goods wagon,diesel,schakel,131.0,4500.0
porsche,cayenne,2016.0,jeep,hybrid,automaat,385.0,29166.0
chrysler,300,2004.0,limousine,benzine,automaat,292.0,29793.0
honda,civic,2019.0,sedan,benzine,automaat,174.0,59827.0
toyota,prius,2010.0,hatchback,hybrid,automaat,134.0,13799.0
nissan,juke,2015.0,jeep,benzine,automaat,113.0,26343.0
lexus,ct 200h,2011.0,hatchback,hybrid,automaat,99.0,251.0
honda,fit,2007.0,hatchback,benzine,automaat,130.0,8154.0
ford,fusion,2017.0,sedan,hybrid,automaat,188.0,3293.0
audi,a4,2013.0,sedan,benzine,automaat,190.0,21012.0
opel,astra,1997.0,goods wagon,benzine,schakel,110.0,4704.0
toyota,corolla,2010.0,sedan,benzine,automaat,132.0,549.0
honda,fit,2005.0,hatchback,benzine,automaat,130.0,8467.0
hyundai,tucson,2010.0,jeep,diesel,automaat,175.0,23414.0
opel,astra,2000.0,sedan,diesel,schakel,110.0,7840.0
bmw,x5,2004.0,jeep,benzine,automaat,218.0,17500.0
fiat,500,2016.0,coupe,benzine,automaat,69.0,17249.0
opel,astra,1996.0,goods wagon,benzine,schakel,110.0,4077.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,9252.0
toyota,camry,2012.0,sedan,hybrid,automaat,203.0,15053.0
toyota,camry,2010.0,sedan,hybrid,automaat,203.0,941.0
chevrolet,volt,2011.0,sedan,hybrid,automaat,149.0,21012.0
opel,astra,1995.0,hatchback,benzine,automaat,110.0,4701.0
kia,optima,2013.0,sedan,benzine,automaat,134.0,12701.0
toyota,camry,2014.0,sedan,hybrid,automaat,203.0,80.0
honda,fit,2013.0,hatchback,hybrid,automaat,130.0,11917.0
hyundai,tucson,2010.0,jeep,diesel,automaat,175.0,24123.0
bmw,m6,2014.0,sedan,benzine,automaat,560.0,32302.0
volkswagen,golf,1997.0,sedan,benzine,schakel,170.0,4000.0
honda,civic,2001.0,hatchback,benzine,automaat,108.0,7213.0
toyota,prius,2011.0,hatchback,benzine,automaat,134.0,14113.0
chevrolet,cruze,2016.0,sedan,benzine,automaat,153.0,18817.0
mercedes-benz,e 350,2010.0,sedan,benzine,automaat,299.0,30734.0
jeep,compass,2012.0,jeep,benzine,automaat,154.0,26262.0
ford,transit,2011.0,microbus,diesel,schakel,131.0,20385.0
renault,megane,2006.0,universal,diesel,schakel,111.0,12074.0
hyundai,elantra,2012.0,sedan,benzine,automaat,122.0,13589.0
toyota,prius,2012.0,sedan,hybrid,automaat,134.0,21169.0
kia,optima,2012.0,sedan,benzine,automaat,134.0,16621.0
mercedes-benz,c 300 4matic,2012.0,sedan,benzine,automaat,258.0,26030.0
hyundai,tucson,2011.0,jeep,diesel,automaat,175.0,22947.0
hyundai,santa fe,2015.0,jeep,benzine,automaat,194.0,1960.0
hyundai,santa fe,2016.0,jeep,diesel,automaat,197.0,43216.0
honda,fit,2008.0,sedan,benzine,automaat,130.0,9095.0
kia,optima,2011.0,sedan,benzine,automaat,192.0,7370.0
toyota,prius,2012.0,hatchback,hybrid,automaat,134.0,19800.0
hyundai,santa fe,2015.0,jeep,diesel,automaat,194.0,41547.0
peugeot,207,2008.0,hatchback,benzine,automaat,90.0,6899.0
opel,corsa,2008.0,hatchback,diesel,schakel,77.0,9722.0
mercedes-benz,c 180,1996.0,sedan,benzine,automaat,156.0,5331.0
hyundai,elantra,2010.0,sedan,benzine,automaat,122.0,14069.0
hyundai,elantra,2010.0,sedan,benzine,automaat,122.0,16543.0
hyundai,elantra,2016.0,sedan,benzine,automaat,122.0,706.0
bmw,i3,2014.0,hatchback,hybrid,automaat,170.0,12231.0
mercedes-benz,sprinter,1998.0,microbus,diesel,schakel,163.0,15053.0
ford,escape,2010.0,jeep,benzine,automaat,179.0,1254.0
subaru,forester,2016.0,jeep,benzine,automaat,146.5,21953.0
subaru,forester,2015.0,jeep,benzine,automaat,146.0,28225.0
honda,odyssey,2016.0,sedan,benzine,automaat,248.0,784.0
ford,escape,2009.0,jeep,hybrid,automaat,179.0,22894.0
porsche,911,2008.0,coupe,benzine,automaat,350.0,117604.0
hyundai,santa fe,2017.0,jeep,diesel,automaat,197.0,42337.0
toyota,camry,2009.0,sedan,benzine,automaat,203.0,20385.0
honda,civic,2013.0,sedan,diesel,automaat,118.0,20385.0
lexus,is 250,2010.0,sedan,benzine,automaat,204.0,20610.0
hyundai,genesis,2011.0,sedan,benzine,automaat,311.0,28523.0
ford,focus,2014.0,sedan,benzine,automaat,113.0,15053.0
hyundai,santa fe,2014.0,jeep,benzine,automaat,194.0,2587.0
bmw,m6,2013.0,coupe,benzine,automaat,560.0,141124.0
volkswagen,jetta,2015.0,sedan,benzine,automaat,148.0,15053.0
honda,civic,2017.0,sedan,benzine,automaat,174.0,63152.0
hyundai,veloster,2012.0,sedan,benzine,automaat,137.0,11290.0
land rover,range rover,2013.0,jeep,diesel,automaat,334.0,68994.0
hyundai,santa fe,2016.0,jeep,diesel,automaat,197.0,54186.0
kia,optima,2011.0,sedan,benzine,automaat,192.0,17249.0
jeep,wrangler,1993.0,jeep,benzine,schakel,272.0,20385.0
kia,optima,2014.0,sedan,benzine,automaat,134.0,17876.0
chevrolet,cruze,2009.0,sedan,benzine,automaat,153.0,4234.0
hyundai,sonata,2013.0,sedan,benzine,automaat,185.0,16443.0
mercedes-benz,e 350,2006.0,sedan,benzine,automaat,299.0,17249.0
hyundai,santa fe,2016.0,jeep,diesel,automaat,197.0,54807.0
volkswagen,passat,2015.0,sedan,benzine,automaat,148.0,17249.0
hyundai,accent,2014.0,sedan,diesel,automaat,137.0,13454.0
mercedes-benz,c 180,1999.0,sedan,benzine,schakel,156.0,8450.0
honda,fit,2014.0,hatchback,benzine,automaat,130.0,30906.0
opel,astra,2001.0,goods wagon,benzine,schakel,110.0,7840.0
hyundai,tucson,2016.0,jeep,diesel,automaat,114.0,38060.0
chevrolet,cruze,2017.0,sedan,benzine,automaat,153.0,21953.0
