merk,model,bouwjaar,type_auto,brandstof,vermogen,prijs,CO2_wltp,Electric_range_km,El_Consumpt_whkm,Engine_cm3
mercedes-benz,ml 350,2003,jeep,petrol,0.0,12000.0,,,,
fiat,500 sport,2012,coupe,petrol,0.0,12544.0,,,,
toyota,prius v,2013,minivan,hybrid,0.0,3607.0,,,,
nissan,micra,2003,hatchback,petrol,0.0,5959.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,11917.0,,,,
kia,niro,2018,jeep,hybrid,77.0,38888.0,110.0,0.0,0.0,1580.0
toyota,camry,2013,sedan,hybrid,0.0,392.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,18240.0,140.0,0.0,0.0,1598.0
ford,transit,2002,microbus,diesel,,15053.0,222.0,0.0,0.0,1995.0
lexus,rx 350,2013,jeep,petrol,0.0,4547.0,,,,
hyundai,sonata,2016,sedan,petrol,0.0,20385.0,,,,
hyundai,sonata,2014,sedan,petrol,0.0,17876.0,,,,
toyota,aqua,2013,hatchback,hybrid,0.0,17249.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,11604.0,,,,
nissan,x-trail gt,2002,jeep,petrol,,10976.0,,,,
toyota,prius,2009,sedan,hybrid,0.0,30.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,15367.0,,,,
suzuki,sx4,2006,hatchback,petrol,0.0,6272.0,,,,
mercedes-benz,c 400,2015,sedan,petrol,0.0,4861.0,,,,
lexus,gx 470,2008,jeep,petrol,0.0,549.0,,,,
kia,picanto,2016,sedan,petrol,49.0,12074.0,117.0,0.0,0.0,998.0
hyundai,sonata,2015,sedan,lpg,0.0,13642.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,15336.0,140.0,0.0,0.0,1598.0
lexus,gx 460,2015,jeep,petrol,,706.0,,,,
hyundai,sonata,2016,sedan,petrol,0.0,49751.0,,,,
toyota,camry,2018,sedan,petrol,0.0,64290.0,,,,
ford,fusion,2014,sedan,hybrid,0.0,392.0,,,,
hyundai,h1,2017,universal,diesel,0.0,44542.0,,,,
mercedes-benz,e 320,2007,sedan,diesel,0.0,18817.0,,,,
ford,fusion,2013,sedan,petrol,0.0,10976.0,,,,
toyota,rav 4,2013,jeep,petrol,0.0,251.0,,,,
lexus,ct 200h,2012,hatchback,hybrid,0.0,21796.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,784.0,,,,
mercedes-benz,cla 250,2014,sedan,petrol,165.0,43905.0,157.5,0.0,0.0,1991.0
hyundai,sonata,2016,sedan,lpg,0.0,11290.0,,,,
bmw,535 diesel,2015,sedan,diesel,,61154.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,36834.0,,,,
toyota,rav 4 sport,2010,jeep,petrol,0.0,24775.0,,,,
hyundai,santa fe,2016,jeep,diesel,0.0,51517.0,,,,
volkswagen,jetta,2013,sedan,diesel,0.0,1411.0,,,,
toyota,camry,2010,sedan,hybrid,0.0,12231.0,,,,
hyundai,tucson,2011,jeep,diesel,0.0,16788.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,10036.0,,,,
mercedes-benz,c 230,2006,sedan,petrol,0.0,15053.0,,,,
volkswagen,jetta,2017,sedan,petrol,0.0,22894.0,,,,
honda,civic,2012,sedan,hybrid,0.0,627.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9879.0,,,,
honda,fit,2013,sedan,petrol,0.0,14113.0,,,,
honda,fit,2011,hatchback,hybrid,0.0,13172.0,,,,
hyundai,santa fe,2010,jeep,diesel,0.0,22693.0,,,,
mitsubishi,carisma,2001,sedan,petrol,0.0,5645.0,,,,
toyota,camry,2013,sedan,petrol,0.0,20385.0,,,,
toyota,camry,2012,sedan,petrol,0.0,21326.0,,,,
toyota,camry,2013,sedan,petrol,0.0,28225.0,,,,
toyota,camry,2018,sedan,petrol,0.0,4234.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,43880.0,,,,
chevrolet,lacetti,2009,sedan,petrol,0.0,12861.0,,,,
honda,fit,2010,sedan,petrol,0.0,25.0,,,,
ford,focus,2017,sedan,petrol,110.0,1725.0,124.0,0.0,0.0,999.0
toyota,prius,2007,hatchback,hybrid,0.0,11760.0,,,,
honda,fit,2015,hatchback,petrol,0.0,37238.0,,,,
honda,insight,2010,sedan,hybrid,0.0,30.0,,,,
toyota,prius,2011,hatchback,hybrid,0.0,7840.0,,,,
chevrolet,volt,2014,hatchback,hybrid,0.0,314.0,,,,
opel,vectra c,2005,sedan,petrol,3.0,9722.0,,,,
bmw,x5,2014,sedan,petrol,6.0,784.0,,,,
hyundai,elantra,2008,sedan,petrol,90.0,10381.0,140.0,0.0,0.0,1598.0
chevrolet,spark,2014,sedan,petrol,0.0,9405.0,,,,
toyota,camry,2008,sedan,hybrid,0.0,100.0,,,,
lexus,rx 450,2010,jeep,hybrid,0.0,314.0,,,,
mercedes-benz,gl 350,2011,jeep,diesel,0.0,48610.0,,,,
hyundai,sonata sport,2015,sedan,petrol,0.0,23207.0,,,,
honda,cr-z,2011,hatchback,hybrid,0.0,1098.0,,,,
nissan,serena,2010,minivan,lpg,0.0,15681.0,,,,
ford,fusion,2014,sedan,petrol,0.0,20385.0,,,,
toyota,prius c,2013,hatchback,hybrid,0.0,16935.0,,,,
bmw,x5,2011,jeep,diesel,0.0,3607.0,,,,
fiat,500,2013,hatchback,petrol,43.0,11917.0,0.0,311.0,143.0,0.0
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
hyundai,sonata,2017,sedan,lpg,0.0,17405.0,,,,
hyundai,tucson,2012,jeep,petrol,0.0,25089.0,,,,
toyota,prius,2015,jeep,hybrid,0.0,2038.0,,,,
vaz,2107,2005,sedan,petrol,0.0,4400.0,,,,
mercedes-benz,sprinter სატვირთო,2002,goods wagon,diesel,,50.0,,,,
mercedes-benz,c 300,2015,sedan,petrol,190.0,28852.0,166.0,0.0,0.0,1991.0
nissan,march,2015,hatchback,petrol,0.0,6275.0,,,,
bmw,x5,2014,jeep,diesel,0.0,7056.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,862.0,,,,
toyota,highlander,2010,sedan,hybrid,0.0,125.0,,,,
honda,fit,2011,hatchback,hybrid,0.0,8500.0,,,,
hyundai,sonata,2012,sedan,petrol,0.0,17249.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,314.0,196.0,0.0,0.0,1991.0
ford,fusion,2012,universal,petrol,0.0,17249.0,,,,
toyota,camry,2015,sedan,petrol,0.0,1568.0,,,,
opel,combo,2003,goods wagon,diesel,0.0,7213.0,,,,
audi,a6,2016,sedan,petrol,0.0,549.0,,,,
lexus,rx 350,2010,jeep,petrol,0.0,549.0,,,,
mercedes-benz,e 350,2011,coupe,diesel,220.0,1568.0,196.0,0.0,0.0,1991.0
toyota,highlander,2010,sedan,hybrid,0.0,125.0,,,,
toyota,aqua,2012,hatchback,petrol,0.0,16383.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,6586.0,,,,
nissan,march,2003,hatchback,diesel,0.0,8467.0,,,,
ford,transit,2007,microbus,diesel,,23521.0,222.0,0.0,0.0,1995.0
ssangyong,actyon,2011,jeep,diesel,0.0,21473.0,,,,
hyundai,santa fe,2013,jeep,diesel,0.0,33409.0,,,,
chevrolet,malibu eco,2013,sedan,hybrid,0.0,14113.0,,,,
lexus,ct 200h,2012,hatchback,hybrid,0.0,26030.0,,,,
mitsubishi,grandis,2003,minivan,cng,0.0,8154.0,,,,
hyundai,tucson,2010,jeep,diesel,0.0,27065.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,36564.0,,,,
subaru,forester,2015,jeep,petrol,110.0,9722.0,185.0,0.0,0.0,1995.0
toyota,prius,2012,hatchback,hybrid,0.0,13172.0,,,,
hyundai,elantra,2007,sedan,petrol,90.0,12585.0,140.0,0.0,0.0,1598.0
lexus,rx 450,2012,jeep,hybrid,0.0,941.0,,,,
chevrolet,cruze,2016,sedan,petrol,0.0,15681.0,,,,
toyota,camry xle,2013,sedan,hybrid,0.0,24148.0,,,,
chevrolet,malibu,2014,sedan,diesel,0.0,17719.0,,,,
lexus,is 250,2009,sedan,petrol,0.0,23602.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,470.0,140.0,0.0,0.0,1598.0
opel,astra,2002,hatchback,petrol,90.0,5645.0,120.0,0.0,0.0,1199.0
lexus,rx 350,2018,sedan,petrol,0.0,55195.0,,,,
toyota,prius,2012,hatchback,hybrid,0.0,11917.0,,,,
hyundai,h1,2010,minivan,diesel,0.0,27755.0,,,,
hyundai,santa fe,2019,jeep,diesel,0.0,80074.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,28225.0,,,,
chevrolet,lacetti,2009,sedan,diesel,0.0,11992.0,,,,
subaru,forester stb,2000,hatchback,petrol,,8467.0,,,,
toyota,rav 4,2018,sedan,petrol,0.0,392.0,,,,
mitsubishi,colt,2003,hatchback,petrol,0.0,6899.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,862.0,,,,
toyota,prius,2014,jeep,hybrid,0.0,188.0,,,,
nissan,x-trail,2004,jeep,cng,0.0,13172.0,,,,
toyota,prius c,2017,hatchback,hybrid,0.0,25089.0,,,,
honda,fit,2007,hatchback,petrol,0.0,45.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,11604.0,,,,
ford,fusion,2014,sedan,petrol,0.0,19444.0,,,,
subaru,forester,2018,sedan,petrol,110.0,10663.0,185.0,0.0,0.0,1995.0
toyota,aqua,2012,hatchback,petrol,0.0,19823.0,,,,
daewoo,lacetti,2009,sedan,petrol,0.0,5802.0,,,,
ford,fusion,2010,sedan,petrol,0.0,2822.0,,,,
lexus,gx 470,2014,jeep,petrol,,17562.0,,,,
chrysler,300,2006,sedan,petrol,0.0,7840.0,,,,
bmw,335,2002,sedan,petrol,0.0,7683.0,,,,
nissan,march,2004,hatchback,lpg,0.0,5331.0,,,,
subaru,outback,2018,hatchback,petrol,129.0,282.0,193.0,0.0,0.0,2498.0
mercedes-benz,cls 350,2012,sedan,diesel,220.0,65858.0,177.0,0.0,0.0,1991.0
hyundai,genesis,2010,coupe,petrol,0.0,16091.0,,,,
toyota,highlander,2014,jeep,hybrid,0.0,73698.0,,,,
ford,fusion,2015,sedan,petrol,0.0,11447.0,,,,
hyundai,sonata,2018,sedan,petrol,0.0,62697.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,188.0,140.0,0.0,0.0,1598.0
toyota,camry,2012,sedan,hybrid,0.0,627.0,,,,
bmw,318,2003,sedan,petrol,0.0,9095.0,,,,
toyota,prius,2017,sedan,hybrid,0.0,33556.0,,,,
nissan,note,2005,hatchback,petrol,0.0,6272.0,,,,
lexus,rx 350,2015,jeep,petrol,0.0,58018.0,,,,
toyota,rav 4,2011,jeep,petrol,0.0,23521.0,,,,
skoda,octavia,2009,sedan,petrol,110.0,8154.0,118.0,0.0,0.0,1498.0
chevrolet,orlando,2012,jeep,diesel,0.0,17449.0,,,,
toyota,camry,2013,sedan,petrol,0.0,22580.0,,,,
chevrolet,impala,2014,sedan,petrol,0.0,392.0,,,,
toyota,chr,2018,jeep,petrol,0.0,10349.0,,,,
mercedes-benz,gl 450,2006,jeep,lpg,,21000.0,,,,
honda,cr-v,2002,jeep,petrol,0.0,7997.0,,,,
toyota,camry,2019,sedan,petrol,0.0,6429.0,,,,
mercedes-benz,s 500,2003,sedan,petrol,0.0,8781.0,,,,
lexus,rx 450,2011,jeep,hybrid,0.0,188.0,,,,
hyundai,sonata,2010,sedan,lpg,0.0,7119.0,,,,
bmw,750,2006,sedan,petrol,0.0,12231.0,,,,
toyota,prius c,2012,hatchback,hybrid,0.0,18817.0,,,,
hyundai,elantra gt,2013,hatchback,diesel,0.0,19444.0,,,,
hyundai,santa fe,2013,jeep,diesel,0.0,39226.0,,,,
mercedes-benz,e 350,2013,sedan,diesel,220.0,5802.0,196.0,0.0,0.0,1991.0
ford,ecosport se,2017,jeep,petrol,,24932.0,,,,
lexus,ct 200h,2016,hatchback,hybrid,0.0,627.0,,,,
mercedes-benz,e 500,2003,sedan,petrol,0.0,16621.0,,,,
hyundai,santa fe,2016,jeep,diesel,0.0,37564.0,,,,
toyota,voxy,2003,minivan,cng,0.0,7527.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,12544.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,627.0,196.0,0.0,0.0,1991.0
hyundai,elantra,2016,sedan,lpg,90.0,21395.0,140.0,0.0,0.0,1598.0
ford,escape,2012,jeep,hybrid,0.0,784.0,,,,
ssangyong,rexton,2015,jeep,diesel,0.0,45342.0,,,,
lexus,gx 460,2012,jeep,petrol,,4077.0,,,,
honda,fit premiym,2011,hatchback,hybrid,0.0,9722.0,,,,
subaru,xv,2014,jeep,hybrid,110.0,12074.0,180.0,0.0,0.0,1995.0
chevrolet,sonic,2013,hatchback,petrol,0.0,12544.0,,,,
ford,fusion,2018,sedan,hybrid,0.0,10192.0,,,,
mercedes-benz,c 250,2012,sedan,petrol,0.0,32929.0,,,,
bmw,320,2003,sedan,petrol,3.0,5331.0,,,,
honda,pilot,2016,jeep,petrol,0.0,251.0,,,,
mazda,mazda 6,2013,sedan,petrol,0.0,14426.0,,,,
nissan,murano,2012,jeep,petrol,0.0,21639.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,862.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,17562.0,,,,
lexus,rx 450,2010,jeep,hybrid,0.0,13328.0,,,,
toyota,rav 4,2016,jeep,petrol,0.0,45473.0,,,,
hyundai,sonata,2018,sedan,petrol,0.0,65052.0,,,,
subaru,legacy bl5,2003,sedan,petrol,,7840.0,,,,
toyota,highlander,2010,jeep,hybrid,0.0,4861.0,,,,
toyota,venza,2011,jeep,petrol,0.0,7213.0,,,,
hyundai,genesis,2016,coupe,petrol,0.0,49143.0,,,,
mercedes-benz,c 300,2010,sedan,petrol,190.0,21953.0,166.0,0.0,0.0,1991.0
toyota,prius,2010,jeep,hybrid,0.0,2509.0,,,,
mercedes-benz,e 320,2004,sedan,cng,0.0,15681.0,,,,
mercedes-benz,e 240,2000,sedan,cng,0.0,8467.0,,,,
chevrolet,volt,2012,jeep,hybrid,0.0,627.0,,,,
chevrolet,hhr,2011,jeep,petrol,3.0,1019.0,,,,
toyota,prius tss limited,2012,hatchback,hybrid,0.0,24148.0,,,,
toyota,corolla,2014,sedan,petrol,0.0,15053.0,,,,
bmw,x5,2012,jeep,diesel,0.0,8154.0,,,,
chevrolet,cruze,2015,sedan,petrol,0.0,19444.0,,,,
toyota,camry,2014,sedan,petrol,0.0,10506.0,,,,
honda,civic,2015,sedan,petrol,0.0,5018.0,,,,
nissan,tiida,2007,hatchback,petrol,0.0,8624.0,,,,
hyundai,tucson,2011,jeep,diesel,0.0,17948.0,,,,
ford,fiesta,2012,hatchback,petrol,92.0,13172.0,120.0,0.0,0.0,999.0
mini,cooper r50,2003,coupe,petrol,0.0,7840.0,,,,
honda,civic,2008,coupe,petrol,0.0,12544.0,,,,
nissan,tiida,2006,hatchback,lpg,0.0,25.0,,,,
honda,fit,2012,hatchback,hybrid,0.0,8154.0,,,,
ford,escape,2011,jeep,petrol,0.0,9095.0,,,,
lexus,gx 460,2013,jeep,petrol,,80000.0,,,,
ford,fusion,2017,sedan,petrol,0.0,21482.0,,,,
chevrolet,cruze,2012,sedan,petrol,0.0,15053.0,,,,
mercedes-benz,e 350,2010,sedan,petrol,220.0,21326.0,196.0,0.0,0.0,1991.0
citroen,c8,2012,jeep,petrol,0.0,23834.0,,,,
kia,optima,2014,sedan,petrol,0.0,16621.0,,,,
chevrolet,spark,2013,hatchback,petrol,0.0,3293.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,35005.0,,,,
chevrolet,matiz,2007,sedan,petrol,0.0,3293.0,,,,
ford,transit,2000,microbus,diesel,,11604.0,222.0,0.0,0.0,1995.0
nissan,serena,2005,minivan,petrol,0.0,10036.0,,,,
toyota,prius,2014,jeep,hybrid,0.0,188.0,,,,
toyota,camry,2012,sedan,petrol,0.0,24148.0,,,,
toyota,corolla,2020,sedan,hybrid,0.0,6899.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,4077.0,,,,
chevrolet,camaro,2012,coupe,petrol,0.0,22894.0,,,,
hyundai,ix35,2014,jeep,diesel,0.0,51746.0,,,,
nissan,serena,2011,minivan,petrol,0.0,10349.0,,,,
hyundai,elantra gt,2013,hatchback,petrol,0.0,21953.0,,,,
mercedes-benz,gle 350,2016,jeep,petrol,0.0,19130.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,45160.0,,,,
toyota,prius,2012,hatchback,hybrid,0.0,10663.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
ford,transit,2004,microbus,petrol,96.0,10000.0,222.0,0.0,0.0,1995.0
chevrolet,suburban,2019,sedan,petrol,0.0,28225.0,,,,
mercedes-benz,gle 350,2017,jeep,petrol,0.0,4077.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,10249.0,,,,
lexus,is 250,2015,sedan,petrol,0.0,9095.0,,,,
audi,a3 4x4,2018,sedan,petrol,0.0,21950.0,,,,
nissan,100 nx,2015,sedan,petrol,0.0,5331.0,,,,
toyota,prius,2005,sedan,hybrid,0.0,10036.0,,,,
ford,transit,2008,microbus,diesel,,19444.0,222.0,0.0,0.0,1995.0
audi,a4,2013,sedan,petrol,3.2158273381294964,29793.0,,,,
lexus,gx 460,2015,jeep,petrol,,706.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
lexus,rx 450,2013,jeep,hybrid,0.0,941.0,,,,
toyota,vitz,2012,hatchback,petrol,0.0,8000.0,,,,
hyundai,i30,2008,sedan,petrol,100.0,10976.0,126.0,0.0,0.0,1482.0
mercedes-benz,c 300,2016,sedan,petrol,190.0,7213.0,166.0,0.0,0.0,1991.0
toyota,camry,2010,sedan,hybrid,0.0,18817.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,15681.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9252.0,,,,
kia,picanto,2012,sedan,petrol,49.0,8311.0,117.0,0.0,0.0,998.0
honda,civic,2018,hatchback,petrol,0.0,78829.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9252.0,,,,
toyota,highlander,2012,jeep,hybrid,0.0,9879.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,12544.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,10349.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,13015.0,,,,
mercedes-benz,gle 350,2016,jeep,petrol,0.0,136420.0,,,,
honda,civic,2012,jeep,hybrid,0.0,2352.0,,,,
bmw,x5,2015,jeep,petrol,,75266.0,,,,
toyota,prius,2013,sedan,hybrid,0.0,22894.0,,,,
audi,a4,2012,sedan,petrol,0.0,2666.0,,,,
toyota,vitz,2012,hatchback,petrol,0.0,8000.0,,,,
nissan,tiida,2005,hatchback,petrol,0.0,7527.0,,,,
lexus,gx 460,2015,jeep,petrol,,941.0,,,,
honda,fred,2012,minivan,hybrid,0.0,9000.0,,,,
hyundai,santa fe,2014,jeep,diesel,3.0,54458.0,,,,
ford,focus titanium,2015,sedan,petrol,0.0,16621.0,,,,
lexus,lx 570,2013,jeep,petrol,0.0,172486.0,,,,
toyota,prius c,2012,hatchback,petrol,0.0,21326.0,,,,
kia,optima,2012,sedan,petrol,0.0,15053.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,37066.0,,,,
bmw,m3,2002,coupe,petrol,353.0,19800.0,270.1,0.0,0.0,2993.0
volkswagen,jetta,2017,sedan,petrol,0.0,22400.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,36567.0,,,,
bmw,535,2014,sedan,diesel,0.0,2195.0,,,,
hyundai,grandeur,2016,sedan,lpg,0.0,23301.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
ssangyong,korando,2016,jeep,diesel,3.0,27654.0,,,,
hyundai,santa fe,2013,jeep,diesel,3.0,46919.0,,,,
honda,fit,2013,hatchback,hybrid,0.0,5134.0,,,,
lexus,gx 460,2012,jeep,petrol,,627.0,,,,
lexus,gx 470,2010,jeep,petrol,,40142.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,10036.0,,,,
toyota,camry,2012,sedan,petrol,0.0,21953.0,,,,
toyota,prius,2016,sedan,hybrid,0.0,32615.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,27911.0,,,,
hyundai,accent,2015,sedan,diesel,0.0,17038.0,,,,
lexus,gx 470,2011,sedan,petrol,,392.0,,,,
volkswagen,passat,2014,sedan,petrol,0.0,19130.0,,,,
toyota,camry,2014,sedan,petrol,0.0,8154.0,,,,
toyota,camry,2010,sedan,hybrid,0.0,15524.0,,,,
hyundai,veloster,2014,sedan,petrol,0.0,2430.0,,,,
bmw,535,2011,sedan,petrol,0.0,627.0,,,,
nissan,altima,2015,sedan,petrol,0.0,25089.0,,,,
mercedes-benz,s 550,2006,sedan,petrol,0.0,31361.0,,,,
toyota,prius s,2010,hatchback,hybrid,0.0,17092.0,,,,
daewoo,lacetti,2009,sedan,petrol,0.0,6899.0,,,,
daewoo,lacetti,2010,sedan,petrol,0.0,8963.0,,,,
ford,transit,2006,goods wagon,diesel,,30577.0,222.0,0.0,0.0,1995.0
kia,optima,2012,sedan,hybrid,0.0,706.0,,,,
toyota,land cruiser,2016,jeep,petrol,0.0,600.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,392.0,,,,
toyota,camry,2013,sedan,petrol,0.0,13877.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,12544.0,,,,
honda,fit,2005,sedan,petrol,0.0,7527.0,,,,
renault,duster,2017,jeep,petrol,0.0,37006.0,,,,
toyota,highlander,2012,jeep,hybrid,0.0,46728.0,,,,
toyota,tacoma,2013,jeep,petrol,0.0,220.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,18679.0,140.0,0.0,0.0,1598.0
toyota,land cruiser,2004,jeep,diesel,0.0,27284.0,,,,
kia,optima,2013,sedan,petrol,0.0,24462.0,,,,
hyundai,elantra gt,2013,hatchback,petrol,0.0,11227.0,,,,
nissan,tiida,2005,hatchback,petrol,0.0,8467.0,,,,
lexus,ct 200h,2012,hatchback,hybrid,0.0,220.0,,,,
nissan,x-terra,2005,jeep,lpg,0.0,15367.0,,,,
toyota,prius,2008,hatchback,hybrid,0.0,13485.0,,,,
toyota,highlander,2008,sedan,hybrid,0.0,125.0,,,,
mercedes-benz,e 350,2011,sedan,diesel,220.0,314.0,196.0,0.0,0.0,1991.0
ford,fusion,2017,sedan,petrol,0.0,392.0,,,,
subaru,legacy,2002,sedan,petrol,0.0,3763.0,,,,
toyota,prius,2011,hatchback,hybrid,0.0,16400.0,,,,
toyota,tundra,2014,sedan,petrol,0.0,3293.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9252.0,,,,
ford,transit,2006,microbus,diesel,,16308.0,222.0,0.0,0.0,1995.0
ford,fusion,2014,sedan,hybrid,0.0,1019.0,,,,
chevrolet,lacetti,2009,sedan,petrol,0.0,10092.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,36068.0,,,,
volkswagen,touareg,2004,jeep,petrol,0.0,13000.0,,,,
chevrolet,cruze,2013,sedan,petrol,0.0,4077.0,,,,
ssangyong,korando,2013,jeep,diesel,0.0,24709.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
honda,fit,2009,hatchback,petrol,0.0,10036.0,,,,
nissan,versa,2014,hatchback,petrol,0.0,10976.0,,,,
honda,civic,2015,sedan,petrol,0.0,44047.0,,,,
lexus,gx 460,2010,jeep,petrol,,15681.0,,,,
bmw,325,2002,coupe,petrol,0.0,7840.0,,,,
mercedes-benz,e 350,2016,sedan,diesel,220.0,1568.0,196.0,0.0,0.0,1991.0
hyundai,sonata,2015,sedan,petrol,0.0,20382.0,,,,
toyota,highlander,2009,jeep,hybrid,0.0,12074.0,,,,
nissan,x-terra,2004,jeep,cng,0.0,9722.0,,,,
hyundai,santa fe,2016,jeep,diesel,0.0,42717.0,,,,
toyota,vitz i.ll,2007,hatchback,petrol,0.0,10036.0,,,,
kia,sorento,2007,jeep,diesel,138.0,5645.0,158.0530035,0.0,0.0,2359.0
hyundai,santa fe,2013,jeep,petrol,0.0,2901.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,706.0,,,,
volkswagen,passat,2013,sedan,petrol,0.0,18817.0,,,,
mercedes-benz,c 220,2009,sedan,diesel,2.571428571428572,27598.0,,,,
bmw,x5,2012,jeep,diesel,0.0,8154.0,,,,
opel,vectra,2000,sedan,cng,0.0,10663.0,,,,
hyundai,genesis,2013,coupe,petrol,0.0,549.0,,,,
hyundai,santa fe,2015,jeep,petrol,0.0,941.0,,,,
bmw,335,2008,coupe,petrol,0.0,18189.0,,,,
lexus,gx 460,2017,jeep,petrol,,470.0,,,,
honda,fit,2012,sedan,hybrid,0.0,50.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,32409.0,,,,
hyundai,tucson,2010,jeep,diesel,0.0,15423.0,,,,
lexus,gx 460,2010,jeep,petrol,,39829.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,11290.0,,,,
hyundai,tucson,2012,jeep,diesel,0.0,26927.0,,,,
volkswagen,golf,2010,hatchback,petrol,0.0,13172.0,,,,
chevrolet,cruze,2015,sedan,petrol,0.0,17249.0,,,,
opel,combo,2005,goods wagon,cng,0.0,8781.0,,,,
honda,stream,2001,minivan,petrol,0.0,6272.0,,,,
chevrolet,cruze,2012,sedan,petrol,0.0,6272.0,,,,
mercedes-benz,gle 350,2016,jeep,petrol,0.0,549.0,,,,
chevrolet,volt,2012,hatchback,petrol,0.0,21639.0,,,,
toyota,rav 4,2019,jeep,petrol,0.0,47042.0,,,,
toyota,camry,2017,sedan,petrol,0.0,14583.0,,,,
ssangyong,rexton,2010,jeep,diesel,0.0,22947.0,,,,
bmw,528,2011,sedan,petrol,0.0,24148.0,,,,
chevrolet,orlando,2015,jeep,petrol,0.0,13642.0,,,,
bmw,428,2017,coupe,petrol,0.0,26343.0,,,,
hyundai,tucson,2011,jeep,diesel,0.0,24415.0,,,,
ford,escape,2015,jeep,petrol,,28225.0,,,,
hyundai,genesis,2010,sedan,petrol,0.0,17484.0,,,,
toyota,rav 4 xle,2014,jeep,petrol,0.0,40769.0,,,,
ford,f150,2004,sedan,petrol,,314.0,,,,
subaru,forester,2015,jeep,petrol,110.0,10663.0,185.0,0.0,0.0,1995.0
hyundai,h1,2011,universal,diesel,0.0,17346.0,,,,
mazda,616,2008,hatchback,petrol,,392.0,,,,
suzuki,swift,2019,hatchback,petrol,95.0,45009.0,125.0,0.0,0.0,1373.0
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
honda,insight,2010,hatchback,hybrid,0.0,220.0,,,,
toyota,prius,2013,hatchback,hybrid,0.0,5175.0,,,,
chevrolet,captiva,2007,jeep,diesel,0.0,6115.0,,,,
hyundai,elantra,2015,sedan,diesel,90.0,27654.0,140.0,0.0,0.0,1598.0
bmw,320,2015,sedan,petrol,0.0,5488.0,,,,
audi,q7,2015,jeep,petrol,210.0,549.0,215.0,0.0,0.0,2967.0
chevrolet,spark,2016,sedan,petrol,0.0,11604.0,,,,
mazda,mpv,2004,minivan,lpg,,8781.0,,,,
ssangyong,korando,2014,jeep,diesel,0.0,25591.0,,,,
ssangyong,rexton,2007,jeep,diesel,0.0,6115.0,,,,
toyota,camry,2015,sedan,petrol,0.0,392.0,,,,
gmc,terrain,2018,sedan,petrol,0.0,9879.0,,,,
toyota,prius,2010,sedan,hybrid,0.0,14426.0,,,,
